time_sec,slot_start,packets_tx,packets_rx,packet_loss,loss_flag,slot_id
54.4527,16,16,0,0.0,0,108905
54.4532,16,16,0,0.0,0,108906
54.4537,20,20,0,0.0,0,108907
54.4547,112,112,0,0.0,0,108909
54.4552,160,160,0,0.0,0,108910
54.4557,160,160,0,0.0,0,108911
54.4562,160,160,0,0.0,0,108912
54.4572,112,112,0,0.0,0,108914
54.4577,160,160,0,0.0,0,108915
54.4582,160,160,0,0.0,0,108916
54.4587,160,160,0,0.0,0,108917
54.4597,112,112,0,0.0,0,108919
54.4602,160,160,0,0.0,0,108920
54.4607,160,160,0,0.0,0,108921
54.4612,160,160,0,0.0,0,108922
54.4622,112,112,0,0.0,0,108924
54.4627,0,0,0,0.0,0,108925
54.4632,0,0,0,0.0,0,108926
54.4637,112,112,0,0.0,0,108927
54.4647,160,160,0,0.0,0,108929
54.4652,160,160,0,0.0,0,108930
54.4657,160,160,0,0.0,0,108931
54.4662,112,112,0,0.0,0,108932
54.4672,160,160,0,0.0,0,108934
54.4677,160,160,0,0.0,0,108935
54.4682,160,160,0,0.0,0,108936
54.4687,112,112,0,0.0,0,108937
54.4697,134,134,0,0.0,0,108939
54.4707,0,0,0,0.0,0,108941
54.4712,0,0,0,0.0,0,108942
54.4722,0,0,0,0.0,0,108944
54.4727,16,16,0,0.0,0,108945
54.4732,16,16,0,0.0,0,108946
54.4737,20,20,0,0.0,0,108947
54.4747,0,0,0,0.0,0,108949
54.4752,0,0,0,0.0,0,108950
54.4757,0,0,0,0.0,0,108951
54.4762,0,0,0,0.0,0,108952
54.4772,0,0,0,0.0,0,108954
54.4777,0,0,0,0.0,0,108955
54.4782,0,0,0,0.0,0,108956
54.4787,0,0,0,0.0,0,108957
54.4797,0,0,0,0.0,0,108959
54.4802,0,0,0,0.0,0,108960
54.4807,0,0,0,0.0,0,108961
54.4812,0,0,0,0.0,0,108962
54.4822,0,0,0,0.0,0,108964
54.4827,0,0,0,0.0,0,108965
54.4832,0,0,0,0.0,0,108966
54.4837,0,0,0,0.0,0,108967
54.4847,0,0,0,0.0,0,108969
54.4852,0,0,0,0.0,0,108970
54.4857,0,0,0,0.0,0,108971
54.4862,0,0,0,0.0,0,108972
54.4872,0,0,0,0.0,0,108974
54.4877,0,0,0,0.0,0,108975
54.4882,0,0,0,0.0,0,108976
54.4887,0,0,0,0.0,0,108977
54.4897,0,0,0,0.0,0,108979
54.4907,0,0,0,0.0,0,108981
54.4912,0,0,0,0.0,0,108982
54.4922,0,0,0,0.0,0,108984
54.4927,16,16,0,0.0,0,108985
54.4932,16,16,0,0.0,0,108986
54.4937,20,20,0,0.0,0,108987
54.4947,0,0,0,0.0,0,108989
54.4952,0,0,0,0.0,0,108990
54.4957,0,0,0,0.0,0,108991
54.4962,0,0,0,0.0,0,108992
54.4972,0,0,0,0.0,0,108994
54.4977,0,0,0,0.0,0,108995
54.4982,0,0,0,0.0,0,108996
54.4987,0,0,0,0.0,0,108997
54.4997,0,0,0,0.0,0,108999
54.5002,0,0,0,0.0,0,109000
54.5007,0,0,0,0.0,0,109001
54.5012,0,0,0,0.0,0,109002
54.5022,0,0,0,0.0,0,109004
54.5027,0,0,0,0.0,0,109005
54.5032,0,0,0,0.0,0,109006
54.5037,0,0,0,0.0,0,109007
54.5047,0,0,0,0.0,0,109009
54.5052,0,0,0,0.0,0,109010
54.5057,0,0,0,0.0,0,109011
54.5062,0,0,0,0.0,0,109012
54.5072,0,0,0,0.0,0,109014
54.5077,0,0,0,0.0,0,109015
54.5082,0,0,0,0.0,0,109016
54.5087,0,0,0,0.0,0,109017
54.5097,0,0,0,0.0,0,109019
54.5107,0,0,0,0.0,0,109021
54.5112,0,0,0,0.0,0,109022
54.5122,0,0,0,0.0,0,109024
54.5127,16,16,0,0.0,0,109025
54.5132,16,16,0,0.0,0,109026
54.5137,20,20,0,0.0,0,109027
54.5147,0,0,0,0.0,0,109029
54.5152,0,0,0,0.0,0,109030
54.5157,0,0,0,0.0,0,109031
54.5162,0,0,0,0.0,0,109032
54.5172,0,0,0,0.0,0,109034
54.5177,0,0,0,0.0,0,109035
54.5182,0,0,0,0.0,0,109036
54.5187,0,0,0,0.0,0,109037
54.5197,0,0,0,0.0,0,109039
54.5202,0,0,0,0.0,0,109040
54.5207,0,0,0,0.0,0,109041
54.5212,0,0,0,0.0,0,109042
54.5222,0,0,0,0.0,0,109044
54.5227,0,0,0,0.0,0,109045
54.5232,0,0,0,0.0,0,109046
54.5237,0,0,0,0.0,0,109047
54.5247,0,0,0,0.0,0,109049
54.5252,0,0,0,0.0,0,109050
54.5257,0,0,0,0.0,0,109051
54.5262,0,0,0,0.0,0,109052
54.5272,0,0,0,0.0,0,109054
54.5277,0,0,0,0.0,0,109055
54.5282,0,0,0,0.0,0,109056
54.5287,0,0,0,0.0,0,109057
54.5297,0,0,0,0.0,0,109059
54.5307,0,0,0,0.0,0,109061
54.5312,0,0,0,0.0,0,109062
54.5322,0,0,0,0.0,0,109064
54.5327,16,16,0,0.0,0,109065
54.5332,16,16,0,0.0,0,109066
54.5337,20,20,0,0.0,0,109067
54.5347,0,0,0,0.0,0,109069
54.5352,0,0,0,0.0,0,109070
54.5357,0,0,0,0.0,0,109071
54.5362,0,0,0,0.0,0,109072
54.5372,0,0,0,0.0,0,109074
54.5377,0,0,0,0.0,0,109075
54.5382,0,0,0,0.0,0,109076
54.5387,0,0,0,0.0,0,109077
54.5397,0,0,0,0.0,0,109079
54.5402,0,0,0,0.0,0,109080
54.5407,0,0,0,0.0,0,109081
54.5412,0,0,0,0.0,0,109082
54.5422,0,0,0,0.0,0,109084
54.5427,0,0,0,0.0,0,109085
54.5432,0,0,0,0.0,0,109086
54.5437,0,0,0,0.0,0,109087
54.5447,0,0,0,0.0,0,109089
54.5452,0,0,0,0.0,0,109090
54.5457,0,0,0,0.0,0,109091
54.5462,0,0,0,0.0,0,109092
54.5472,0,0,0,0.0,0,109094
54.5477,0,0,0,0.0,0,109095
54.5482,0,0,0,0.0,0,109096
54.5487,0,0,0,0.0,0,109097
54.5497,0,0,0,0.0,0,109099
54.5507,0,0,0,0.0,0,109101
54.5512,0,0,0,0.0,0,109102
54.5522,0,0,0,0.0,0,109104
54.5527,16,16,0,0.0,0,109105
54.5532,16,16,0,0.0,0,109106
54.5537,20,20,0,0.0,0,109107
54.5547,0,0,0,0.0,0,109109
54.5552,0,0,0,0.0,0,109110
54.5557,0,0,0,0.0,0,109111
54.5562,0,0,0,0.0,0,109112
54.5572,0,0,0,0.0,0,109114
54.5577,0,0,0,0.0,0,109115
54.5582,0,0,0,0.0,0,109116
54.5587,0,0,0,0.0,0,109117
54.5597,0,0,0,0.0,0,109119
54.5602,0,0,0,0.0,0,109120
54.5607,0,0,0,0.0,0,109121
54.5612,0,0,0,0.0,0,109122
54.5622,0,0,0,0.0,0,109124
54.5627,0,0,0,0.0,0,109125
54.5632,0,0,0,0.0,0,109126
54.5637,0,0,0,0.0,0,109127
54.5647,0,0,0,0.0,0,109129
54.5652,0,0,0,0.0,0,109130
54.5657,0,0,0,0.0,0,109131
54.5662,0,0,0,0.0,0,109132
54.5672,0,0,0,0.0,0,109134
54.5677,0,0,0,0.0,0,109135
54.5682,0,0,0,0.0,0,109136
54.5687,0,0,0,0.0,0,109137
54.5697,0,0,0,0.0,0,109139
54.5707,0,0,0,0.0,0,109141
54.5712,0,0,0,0.0,0,109142
54.5722,0,0,0,0.0,0,109144
54.5727,16,16,0,0.0,0,109145
54.5732,16,16,0,0.0,0,109146
54.5737,20,20,0,0.0,0,109147
54.5747,0,0,0,0.0,0,109149
54.5752,0,0,0,0.0,0,109150
54.5757,0,0,0,0.0,0,109151
54.5762,0,0,0,0.0,0,109152
54.5772,0,0,0,0.0,0,109154
54.5777,0,0,0,0.0,0,109155
54.5782,0,0,0,0.0,0,109156
54.5787,0,0,0,0.0,0,109157
54.5797,0,0,0,0.0,0,109159
54.5802,0,0,0,0.0,0,109160
54.5807,0,0,0,0.0,0,109161
54.5812,0,0,0,0.0,0,109162
54.5822,0,0,0,0.0,0,109164
54.5827,0,0,0,0.0,0,109165
54.5832,0,0,0,0.0,0,109166
54.5837,0,0,0,0.0,0,109167
54.5847,0,0,0,0.0,0,109169
54.5852,0,0,0,0.0,0,109170
54.5857,0,0,0,0.0,0,109171
54.5862,0,0,0,0.0,0,109172
54.5872,0,0,0,0.0,0,109174
54.5877,0,0,0,0.0,0,109175
54.5882,0,0,0,0.0,0,109176
54.5887,0,0,0,0.0,0,109177
54.5897,0,0,0,0.0,0,109179
54.5907,0,0,0,0.0,0,109181
54.5912,0,0,0,0.0,0,109182
54.5922,0,0,0,0.0,0,109184
54.5927,16,16,0,0.0,0,109185
54.5932,16,16,0,0.0,0,109186
54.5937,20,20,0,0.0,0,109187
54.5947,0,0,0,0.0,0,109189
54.5952,0,0,0,0.0,0,109190
54.5957,0,0,0,0.0,0,109191
54.5962,0,0,0,0.0,0,109192
54.5972,0,0,0,0.0,0,109194
54.5977,0,0,0,0.0,0,109195
54.5982,0,0,0,0.0,0,109196
54.5987,0,0,0,0.0,0,109197
54.5997,0,0,0,0.0,0,109199
54.6002,0,0,0,0.0,0,109200
54.6007,0,0,0,0.0,0,109201
54.6012,0,0,0,0.0,0,109202
54.6022,0,0,0,0.0,0,109204
54.6027,0,0,0,0.0,0,109205
54.6032,0,0,0,0.0,0,109206
54.6037,0,0,0,0.0,0,109207
54.6047,0,0,0,0.0,0,109209
54.6052,0,0,0,0.0,0,109210
54.6057,0,0,0,0.0,0,109211
54.6062,0,0,0,0.0,0,109212
54.6072,0,0,0,0.0,0,109214
54.6077,0,0,0,0.0,0,109215
54.6082,0,0,0,0.0,0,109216
54.6087,0,0,0,0.0,0,109217
54.6097,0,0,0,0.0,0,109219
54.6107,0,0,0,0.0,0,109221
54.6112,0,0,0,0.0,0,109222
54.6122,0,0,0,0.0,0,109224
54.6127,16,16,0,0.0,0,109225
54.6132,16,16,0,0.0,0,109226
54.6137,20,20,0,0.0,0,109227
54.6147,0,0,0,0.0,0,109229
54.6152,0,0,0,0.0,0,109230
54.6157,0,0,0,0.0,0,109231
54.6162,0,0,0,0.0,0,109232
54.6172,0,0,0,0.0,0,109234
54.6177,0,0,0,0.0,0,109235
54.6182,0,0,0,0.0,0,109236
54.6187,0,0,0,0.0,0,109237
54.6197,0,0,0,0.0,0,109239
54.6202,0,0,0,0.0,0,109240
54.6207,0,0,0,0.0,0,109241
54.6212,0,0,0,0.0,0,109242
54.6222,0,0,0,0.0,0,109244
54.6227,0,0,0,0.0,0,109245
54.6232,0,0,0,0.0,0,109246
54.6237,0,0,0,0.0,0,109247
54.6247,0,0,0,0.0,0,109249
54.6252,0,0,0,0.0,0,109250
54.6257,0,0,0,0.0,0,109251
54.6262,0,0,0,0.0,0,109252
54.6272,0,0,0,0.0,0,109254
54.6277,0,0,0,0.0,0,109255
54.6282,0,0,0,0.0,0,109256
54.6287,0,0,0,0.0,0,109257
54.6297,0,0,0,0.0,0,109259
54.6307,0,0,0,0.0,0,109261
54.6312,0,0,0,0.0,0,109262
54.6322,0,0,0,0.0,0,109264
54.6327,16,16,0,0.0,0,109265
54.6332,16,16,0,0.0,0,109266
54.6337,20,20,0,0.0,0,109267
54.6347,0,0,0,0.0,0,109269
54.6352,0,0,0,0.0,0,109270
54.6357,0,0,0,0.0,0,109271
54.6362,0,0,0,0.0,0,109272
54.6372,0,0,0,0.0,0,109274
54.6377,0,0,0,0.0,0,109275
54.6382,0,0,0,0.0,0,109276
54.6387,0,0,0,0.0,0,109277
54.6397,0,0,0,0.0,0,109279
54.6402,0,0,0,0.0,0,109280
54.6407,0,0,0,0.0,0,109281
54.6412,0,0,0,0.0,0,109282
54.6422,0,0,0,0.0,0,109284
54.6427,0,0,0,0.0,0,109285
54.6432,0,0,0,0.0,0,109286
54.6437,0,0,0,0.0,0,109287
54.6447,0,0,0,0.0,0,109289
54.6452,0,0,0,0.0,0,109290
54.6457,0,0,0,0.0,0,109291
54.6462,0,0,0,0.0,0,109292
54.6472,0,0,0,0.0,0,109294
54.6477,0,0,0,0.0,0,109295
54.6482,0,0,0,0.0,0,109296
54.6487,0,0,0,0.0,0,109297
54.6497,0,0,0,0.0,0,109299
54.6507,0,0,0,0.0,0,109301
54.6512,0,0,0,0.0,0,109302
54.6522,0,0,0,0.0,0,109304
54.6527,16,16,0,0.0,0,109305
54.6532,16,16,0,0.0,0,109306
54.6537,20,20,0,0.0,0,109307
54.6547,0,0,0,0.0,0,109309
54.6552,0,0,0,0.0,0,109310
54.6557,0,0,0,0.0,0,109311
54.6562,0,0,0,0.0,0,109312
54.6572,0,0,0,0.0,0,109314
54.6577,0,0,0,0.0,0,109315
54.6582,0,0,0,0.0,0,109316
54.6587,0,0,0,0.0,0,109317
54.6597,0,0,0,0.0,0,109319
54.6602,0,0,0,0.0,0,109320
54.6607,0,0,0,0.0,0,109321
54.6612,0,0,0,0.0,0,109322
54.6622,0,0,0,0.0,0,109324
54.6627,0,0,0,0.0,0,109325
54.6632,0,0,0,0.0,0,109326
54.6637,0,0,0,0.0,0,109327
54.6647,0,0,0,0.0,0,109329
54.6652,0,0,0,0.0,0,109330
54.6657,0,0,0,0.0,0,109331
54.6662,0,0,0,0.0,0,109332
54.6672,0,0,0,0.0,0,109334
54.6677,0,0,0,0.0,0,109335
54.6682,0,0,0,0.0,0,109336
54.6687,0,0,0,0.0,0,109337
54.6697,0,0,0,0.0,0,109339
54.6707,0,0,0,0.0,0,109341
54.6712,0,0,0,0.0,0,109342
54.6722,0,0,0,0.0,0,109344
54.6727,16,16,0,0.0,0,109345
54.6732,16,16,0,0.0,0,109346
54.6737,20,20,0,0.0,0,109347
54.6747,0,0,0,0.0,0,109349
54.6752,0,0,0,0.0,0,109350
54.6757,0,0,0,0.0,0,109351
54.6762,0,0,0,0.0,0,109352
54.6772,0,0,0,0.0,0,109354
54.6777,0,0,0,0.0,0,109355
54.6782,0,0,0,0.0,0,109356
54.6787,0,0,0,0.0,0,109357
54.6797,0,0,0,0.0,0,109359
54.6802,0,0,0,0.0,0,109360
54.6807,0,0,0,0.0,0,109361
54.6812,0,0,0,0.0,0,109362
54.6822,0,0,0,0.0,0,109364
54.6827,0,0,0,0.0,0,109365
54.6832,0,0,0,0.0,0,109366
54.6837,0,0,0,0.0,0,109367
54.6847,0,0,0,0.0,0,109369
54.6852,0,0,0,0.0,0,109370
54.6857,0,0,0,0.0,0,109371
54.6862,0,0,0,0.0,0,109372
54.6872,0,0,0,0.0,0,109374
54.6877,0,0,0,0.0,0,109375
54.6882,0,0,0,0.0,0,109376
54.6887,0,0,0,0.0,0,109377
54.6897,0,0,0,0.0,0,109379
54.6907,0,0,0,0.0,0,109381
54.6912,0,0,0,0.0,0,109382
54.6922,0,0,0,0.0,0,109384
54.6927,16,16,0,0.0,0,109385
54.6932,16,16,0,0.0,0,109386
54.6937,20,20,0,0.0,0,109387
54.6947,0,0,0,0.0,0,109389
54.6952,0,0,0,0.0,0,109390
54.6957,0,0,0,0.0,0,109391
54.6962,0,0,0,0.0,0,109392
54.6972,0,0,0,0.0,0,109394
54.6977,0,0,0,0.0,0,109395
54.6982,0,0,0,0.0,0,109396
54.6987,0,0,0,0.0,0,109397
54.6997,0,0,0,0.0,0,109399
54.7002,0,0,0,0.0,0,109400
54.7007,0,0,0,0.0,0,109401
54.7012,0,0,0,0.0,0,109402
54.7022,0,0,0,0.0,0,109404
54.7027,0,0,0,0.0,0,109405
54.7032,0,0,0,0.0,0,109406
54.7037,0,0,0,0.0,0,109407
54.7047,0,0,0,0.0,0,109409
54.7052,0,0,0,0.0,0,109410
54.7057,0,0,0,0.0,0,109411
54.7062,0,0,0,0.0,0,109412
54.7072,0,0,0,0.0,0,109414
54.7077,0,0,0,0.0,0,109415
54.7082,0,0,0,0.0,0,109416
54.7087,0,0,0,0.0,0,109417
54.7097,0,0,0,0.0,0,109419
54.7107,0,0,0,0.0,0,109421
54.7112,0,0,0,0.0,0,109422
54.7122,0,0,0,0.0,0,109424
54.7127,16,16,0,0.0,0,109425
54.7132,16,16,0,0.0,0,109426
54.7137,20,20,0,0.0,0,109427
54.7147,0,0,0,0.0,0,109429
54.7152,0,0,0,0.0,0,109430
54.7157,0,0,0,0.0,0,109431
54.7162,0,0,0,0.0,0,109432
54.7172,0,0,0,0.0,0,109434
54.7177,0,0,0,0.0,0,109435
54.7182,0,0,0,0.0,0,109436
54.7187,0,0,0,0.0,0,109437
54.7197,0,0,0,0.0,0,109439
54.7202,0,0,0,0.0,0,109440
54.7207,0,0,0,0.0,0,109441
54.7212,0,0,0,0.0,0,109442
54.7222,0,0,0,0.0,0,109444
54.7227,0,0,0,0.0,0,109445
54.7232,0,0,0,0.0,0,109446
54.7237,0,0,0,0.0,0,109447
54.7247,0,0,0,0.0,0,109449
54.7252,0,0,0,0.0,0,109450
54.7257,0,0,0,0.0,0,109451
54.7262,0,0,0,0.0,0,109452
54.7272,0,0,0,0.0,0,109454
54.7277,0,0,0,0.0,0,109455
54.7282,0,0,0,0.0,0,109456
54.7287,0,0,0,0.0,0,109457
54.7297,160,160,0,0.0,0,109459
54.7307,160,160,0,0.0,0,109461
54.7312,160,160,0,0.0,0,109462
54.7322,112,112,0,0.0,0,109464
54.7327,16,16,0,0.0,0,109465
54.7332,16,16,0,0.0,0,109466
54.7337,20,20,0,0.0,0,109467
54.7347,112,112,0,0.0,0,109469
54.7352,160,160,0,0.0,0,109470
54.7357,160,160,0,0.0,0,109471
54.7362,160,160,0,0.0,0,109472
54.7372,112,112,0,0.0,0,109474
54.7377,160,160,0,0.0,0,109475
54.7382,160,160,0,0.0,0,109476
54.7387,160,160,0,0.0,0,109477
54.7397,112,112,0,0.0,0,109479
54.7402,160,160,0,0.0,0,109480
54.7407,160,160,0,0.0,0,109481
54.7412,160,160,0,0.0,0,109482
54.7422,112,112,0,0.0,0,109484
54.7427,0,0,0,0.0,0,109485
54.7432,0,0,0,0.0,0,109486
54.7437,220,220,0,0.0,0,109487
54.7447,316,316,0,0.0,0,109489
54.7452,316,316,0,0.0,0,109490
54.7457,316,316,0,0.0,0,109491
54.7462,220,220,0,0.0,0,109492
54.7472,316,316,0,0.0,0,109494
54.7477,316,316,0,0.0,0,109495
54.7482,316,316,0,0.0,0,109496
54.7487,220,220,0,0.0,0,109497
54.7497,316,316,0,0.0,0,109499
54.7507,316,316,0,0.0,0,109501
54.7512,316,316,0,0.0,0,109502
54.7522,220,220,0,0.0,0,109504
54.7527,16,16,0,0.0,0,109505
54.7532,16,16,0,0.0,0,109506
54.7537,20,20,0,0.0,0,109507
54.7547,220,220,0,0.0,0,109509
54.7552,316,316,0,0.0,0,109510
54.7557,316,316,0,0.0,0,109511
54.7562,316,316,0,0.0,0,109512
54.7572,220,220,0,0.0,0,109514
54.7577,316,316,0,0.0,0,109515
54.7582,316,316,0,0.0,0,109516
54.7587,316,316,0,0.0,0,109517
54.7597,220,220,0,0.0,0,109519
54.7602,316,316,0,0.0,0,109520
54.7607,316,316,0,0.0,0,109521
54.7612,316,316,0,0.0,0,109522
54.7622,220,220,0,0.0,0,109524
54.7627,0,0,0,0.0,0,109525
54.7632,0,0,0,0.0,0,109526
54.7637,220,220,0,0.0,0,109527
54.7647,316,316,0,0.0,0,109529
54.7652,316,316,0,0.0,0,109530
54.7657,316,316,0,0.0,0,109531
54.7662,220,220,0,0.0,0,109532
54.7672,316,316,0,0.0,0,109534
54.7677,316,316,0,0.0,0,109535
54.7682,316,316,0,0.0,0,109536
54.7687,220,220,0,0.0,0,109537
54.7697,316,316,0,0.0,0,109539
54.7707,316,316,0,0.0,0,109541
54.7712,316,316,0,0.0,0,109542
54.7722,220,220,0,0.0,0,109544
54.7727,16,16,0,0.0,0,109545
54.7732,16,16,0,0.0,0,109546
54.7737,20,20,0,0.0,0,109547
54.7747,220,220,0,0.0,0,109549
54.7752,316,316,0,0.0,0,109550
54.7757,316,316,0,0.0,0,109551
54.7762,316,316,0,0.0,0,109552
54.7772,220,220,0,0.0,0,109554
54.7777,264,264,0,0.0,0,109555
54.7782,160,160,0,0.0,0,109556
54.7787,160,160,0,0.0,0,109557
54.7797,112,112,0,0.0,0,109559
54.7802,160,160,0,0.0,0,109560
54.7807,160,160,0,0.0,0,109561
54.7812,160,160,0,0.0,0,109562
54.7822,112,112,0,0.0,0,109564
54.7827,0,0,0,0.0,0,109565
54.7832,0,0,0,0.0,0,109566
54.7837,112,112,0,0.0,0,109567
54.7847,160,160,0,0.0,0,109569
54.7852,160,160,0,0.0,0,109570
54.7857,30,30,0,0.0,0,109571
54.7862,0,0,0,0.0,0,109572
54.7872,0,0,0,0.0,0,109574
54.7877,0,0,0,0.0,0,109575
54.7882,0,0,0,0.0,0,109576
54.7887,0,0,0,0.0,0,109577
54.7897,0,0,0,0.0,0,109579
54.7907,0,0,0,0.0,0,109581
54.7912,0,0,0,0.0,0,109582
54.7922,0,0,0,0.0,0,109584
54.7927,16,16,0,0.0,0,109585
54.7932,16,16,0,0.0,0,109586
54.7937,20,20,0,0.0,0,109587
54.7947,0,0,0,0.0,0,109589
54.7952,160,160,0,0.0,0,109590
54.7957,160,160,0,0.0,0,109591
54.7962,160,160,0,0.0,0,109592
54.7972,112,112,0,0.0,0,109594
54.7977,160,160,0,0.0,0,109595
54.7982,160,160,0,0.0,0,109596
54.7987,160,160,0,0.0,0,109597
54.7997,112,112,0,0.0,0,109599
54.8002,160,160,0,0.0,0,109600
54.8007,160,160,0,0.0,0,109601
54.8012,160,160,0,0.0,0,109602
54.8022,112,112,0,0.0,0,109604
54.8027,0,0,0,0.0,0,109605
54.8032,0,0,0,0.0,0,109606
54.8037,0,0,0,0.0,0,109607
54.8047,160,160,0,0.0,0,109609
54.8052,160,160,0,0.0,0,109610
54.8057,160,160,0,0.0,0,109611
54.8062,112,112,0,0.0,0,109612
54.8072,160,160,0,0.0,0,109614
54.8077,160,160,0,0.0,0,109615
54.8082,160,160,0,0.0,0,109616
54.8087,112,112,0,0.0,0,109617
54.8097,160,160,0,0.0,0,109619
54.8107,160,160,0,0.0,0,109621
54.8112,160,160,0,0.0,0,109622
54.8122,112,112,0,0.0,0,109624
54.8127,16,16,0,0.0,0,109625
54.8132,16,16,0,0.0,0,109626
54.8137,20,20,0,0.0,0,109627
54.8147,112,112,0,0.0,0,109629
54.8152,160,160,0,0.0,0,109630
54.8157,160,160,0,0.0,0,109631
54.8162,160,160,0,0.0,0,109632
54.8172,112,112,0,0.0,0,109634
54.8177,160,160,0,0.0,0,109635
54.8182,160,160,0,0.0,0,109636
54.8187,160,160,0,0.0,0,109637
54.8197,112,112,0,0.0,0,109639
54.8202,160,160,0,0.0,0,109640
54.8207,160,160,0,0.0,0,109641
54.8212,160,160,0,0.0,0,109642
54.8222,112,112,0,0.0,0,109644
54.8227,0,0,0,0.0,0,109645
54.8232,0,0,0,0.0,0,109646
54.8237,112,112,0,0.0,0,109647
54.8247,160,160,0,0.0,0,109649
54.8252,160,160,0,0.0,0,109650
54.8257,160,160,0,0.0,0,109651
54.8262,112,112,0,0.0,0,109652
54.8272,160,160,0,0.0,0,109654
54.8277,160,160,0,0.0,0,109655
54.8282,134,134,0,0.0,0,109656
54.8287,0,0,0,0.0,0,109657
54.8297,0,0,0,0.0,0,109659
54.8307,0,0,0,0.0,0,109661
54.8312,0,0,0,0.0,0,109662
54.8322,0,0,0,0.0,0,109664
54.8327,16,16,0,0.0,0,109665
54.8332,16,16,0,0.0,0,109666
54.8337,20,20,0,0.0,0,109667
54.8347,0,0,0,0.0,0,109669
54.8352,0,0,0,0.0,0,109670
54.8357,0,0,0,0.0,0,109671
54.8362,0,0,0,0.0,0,109672
54.8372,0,0,0,0.0,0,109674
54.8377,0,0,0,0.0,0,109675
54.8382,0,0,0,0.0,0,109676
54.8387,0,0,0,0.0,0,109677
54.8397,0,0,0,0.0,0,109679
54.8402,0,0,0,0.0,0,109680
54.8407,0,0,0,0.0,0,109681
54.8412,0,0,0,0.0,0,109682
54.8422,0,0,0,0.0,0,109684
54.8427,0,0,0,0.0,0,109685
54.8432,0,0,0,0.0,0,109686
54.8437,0,0,0,0.0,0,109687
54.8447,0,0,0,0.0,0,109689
54.8452,0,0,0,0.0,0,109690
54.8457,0,0,0,0.0,0,109691
54.8462,0,0,0,0.0,0,109692
54.8472,0,0,0,0.0,0,109694
54.8477,0,0,0,0.0,0,109695
54.8482,0,0,0,0.0,0,109696
54.8487,0,0,0,0.0,0,109697
54.8497,0,0,0,0.0,0,109699
54.8507,0,0,0,0.0,0,109701
54.8512,0,0,0,0.0,0,109702
54.8522,0,0,0,0.0,0,109704
54.8527,16,16,0,0.0,0,109705
54.8532,16,16,0,0.0,0,109706
54.8537,20,20,0,0.0,0,109707
54.8547,0,0,0,0.0,0,109709
54.8552,0,0,0,0.0,0,109710
54.8557,0,0,0,0.0,0,109711
54.8562,0,0,0,0.0,0,109712
54.8572,0,0,0,0.0,0,109714
54.8577,0,0,0,0.0,0,109715
54.8582,0,0,0,0.0,0,109716
54.8587,0,0,0,0.0,0,109717
54.8597,0,0,0,0.0,0,109719
54.8602,0,0,0,0.0,0,109720
54.8607,0,0,0,0.0,0,109721
54.8612,0,0,0,0.0,0,109722
54.8622,0,0,0,0.0,0,109724
54.8627,0,0,0,0.0,0,109725
54.8632,0,0,0,0.0,0,109726
54.8637,0,0,0,0.0,0,109727
54.8647,0,0,0,0.0,0,109729
54.8652,0,0,0,0.0,0,109730
54.8657,0,0,0,0.0,0,109731
54.8662,0,0,0,0.0,0,109732
54.8672,0,0,0,0.0,0,109734
54.8677,0,0,0,0.0,0,109735
54.8682,0,0,0,0.0,0,109736
54.8687,0,0,0,0.0,0,109737
54.8697,0,0,0,0.0,0,109739
54.8707,0,0,0,0.0,0,109741
54.8712,0,0,0,0.0,0,109742
54.8722,0,0,0,0.0,0,109744
54.8727,16,16,0,0.0,0,109745
54.8732,16,16,0,0.0,0,109746
54.8737,20,20,0,0.0,0,109747
54.8747,0,0,0,0.0,0,109749
54.8752,0,0,0,0.0,0,109750
54.8757,0,0,0,0.0,0,109751
54.8762,0,0,0,0.0,0,109752
54.8772,0,0,0,0.0,0,109754
54.8777,0,0,0,0.0,0,109755
54.8782,0,0,0,0.0,0,109756
54.8787,0,0,0,0.0,0,109757
54.8797,0,0,0,0.0,0,109759
54.8802,0,0,0,0.0,0,109760
54.8807,0,0,0,0.0,0,109761
54.8812,0,0,0,0.0,0,109762
54.8822,0,0,0,0.0,0,109764
54.8827,0,0,0,0.0,0,109765
54.8832,0,0,0,0.0,0,109766
54.8837,0,0,0,0.0,0,109767
54.8847,0,0,0,0.0,0,109769
54.8852,0,0,0,0.0,0,109770
54.8857,0,0,0,0.0,0,109771
54.8862,0,0,0,0.0,0,109772
54.8872,0,0,0,0.0,0,109774
54.8877,0,0,0,0.0,0,109775
54.8882,0,0,0,0.0,0,109776
54.8887,0,0,0,0.0,0,109777
54.8897,0,0,0,0.0,0,109779
54.8907,0,0,0,0.0,0,109781
54.8912,0,0,0,0.0,0,109782
54.8922,0,0,0,0.0,0,109784
54.8927,16,16,0,0.0,0,109785
54.8932,16,16,0,0.0,0,109786
54.8937,20,20,0,0.0,0,109787
54.8947,0,0,0,0.0,0,109789
54.8952,0,0,0,0.0,0,109790
54.8957,0,0,0,0.0,0,109791
54.8962,0,0,0,0.0,0,109792
54.8972,0,0,0,0.0,0,109794
54.8977,0,0,0,0.0,0,109795
54.8982,0,0,0,0.0,0,109796
54.8987,0,0,0,0.0,0,109797
54.8997,0,0,0,0.0,0,109799
54.9002,0,0,0,0.0,0,109800
54.9007,0,0,0,0.0,0,109801
54.9012,0,0,0,0.0,0,109802
54.9022,0,0,0,0.0,0,109804
